HouseWeb,Address,Price,PropertyType,Bedroom,BedroomPlus,Bathroom,SquareFootage,Style,DatePosted,BuildingAge,City,Region,HouseAddress,Lat_Long
https://www.zolo.ca/ajax-real-estate/498-salem-road-south/03,"03 - 498 Salem Road SAjax South, East",735000,Condo Townhouse,2,1,4,1400-1599,3-Storey,2024-01-08,0,ajax,durham region,"498 salem road south/03, ajax","(43.84742630824792, -79.00658861687714)"
https://www.zolo.ca/ajax-real-estate/13-devineridge-avenue,"13 Devineridge Avenue, Ajax Central, East",999999,Detached,3,,3,1500-2000,3-Storey,2024-01-05,5,ajax,durham region,"13 devineridge avenue, ajax","(43.87867768941385, -79.00146543001824)"
https://www.zolo.ca/ajax-real-estate/13-ingold-lane/23,"23 - 13 Ingold Lane, Ajax, Central",799999,Condo Townhouse,3,1,3,1400-1599,2-Storey,2024-01-05,0,ajax,durham region,"13 ingold lane/23, ajax","(43.87786808138614, -79.02673418588319)"
https://www.zolo.ca/ajax-real-estate/425-porte-road,"425 Porte Road, Ajax South, East",899900,Semi-Detached,3,,3,1500-2000,2-Storey,2024-01-03,15,ajax,durham region,"425 porte road, ajax","(43.8492621126814, -79.00952462992143)"
https://www.zolo.ca/ajax-real-estate/50-buggey-lane,"50 Buggey Lane, Ajax Northeast, Ajax",3199000,Detached,4,1,6,,2-Storey,2024-01-02,0,ajax,durham region,"50 buggey lane, ajax","(43.91495498545234, -79.03020203068397)"
https://www.zolo.ca/ajax-real-estate/518-danks-ridge-drive,"518 Danks Ridge Drive, Ajax Central, East",973000,Att/Row/Twnhouse,3,,3,1500-2000,3-Storey,2024-01-02,0,ajax,durham region,"518 danks ridge drive, ajax","(43.84785412058599, -79.00859482540218)"
https://www.zolo.ca/ajax-real-estate/1-vassello-lane,"1 Vassello Lane, Ajax South, East",785000,Att/Row/Twnhouse,2,1,4,1500-2000,3-Storey,2023-12-30,0,ajax,durham region,"1 vassello lane, ajax","(43.84731654722583, -79.00678894436302)"
https://www.zolo.ca/ajax-real-estate/500-salem-road-south,"500 Salem Road SAjax South, East",769900,Att/Row/Twnhouse,2,1,4,,3-Storey,2023-12-30,0,ajax,durham region,"500 salem road south, ajax","(43.847397097315365, -79.00657746894592)"
https://www.zolo.ca/ajax-real-estate/237-monarch-avenue,"237 Monarch Avenue, Ajax South, West",739900,Att/Row/Twnhouse,3,,3,,3-Storey,2023-12-29,0,ajax,durham region,"237 monarch avenue, ajax","(43.84434160024131, -79.02537028259847)"
https://www.zolo.ca/ajax-real-estate/899-finley-avenue,"899 Finley Avenue, Ajax South, West",1130000,Detached,3,,3,1500-2000,2-Storey,2023-12-22,50,ajax,durham region,"899 finley avenue, ajax","(43.82341898690137, -79.02564504138456)"
https://www.zolo.ca/ajax-real-estate/167-hunt-street/111,"111 - 167 Hunt Street, Ajax South, West",879999,Att/Row/Twnhouse,3,,4,1500-2000,3-Storey,2023-12-20,0,ajax,durham region,"167 hunt street/111, ajax","(43.845442018399694, -79.02492201841666)"
https://www.zolo.ca/ajax-real-estate/83-admiral-road,"83 Admiral Road, Ajax South, East",799000,Detached,3,2,3,,Bungalow,2023-12-20,0,ajax,durham region,"83 admiral road, ajax","(43.851071011205704, -79.0119429766256)"
https://www.zolo.ca/ajax-real-estate/534-danks-rdg-drive,"534 Danks Rdg Drive, Ajax South, East",999999,Att/Row/Twnhouse,4,,4,2000-2500,3-Storey,2023-12-20,0,ajax,durham region,"534 danks rdg drive, ajax","(43.84740350947129, -79.0084079927804)"
https://www.zolo.ca/ajax-real-estate/85-douet-lane,"85 Douet Lane, Ajax South, East",1075000,Att/Row/Twnhouse,3,1,3,1500-2000,3-Storey,2023-12-20,5,ajax,durham region,"85 douet lane, ajax","(43.847087805088194, -78.9946303232548)"
https://www.zolo.ca/ajax-real-estate/528-poplar-avenue,"528 Poplar Avenue, Ajax South, East",950000,Vacant Land,,,0,,,2023-12-19,0,ajax,durham region,"528 poplar avenue, ajax","(43.830258997078175, -79.00013798801236)"
https://www.zolo.ca/ajax-real-estate/3-coppini-lane,"3 Coppini Lane, Ajax South, East",827000,Att/Row/Twnhouse,3,,2,1500-2000,3-Storey,2023-12-12,0,ajax,durham region,"3 coppini lane, ajax","(43.84716328412628, -79.00776602281618)"
https://www.zolo.ca/ajax-real-estate/147-admiral-road,"147 Admiral Road, Ajax South, East",800000,Detached,2,2,2,,1 1/2 Storey,2023-12-08,99,ajax,durham region,"147 admiral road, ajax","(43.846887016597606, -79.00963895908075)"
https://www.zolo.ca/ajax-real-estate/64-reed-drive,"64 Reed Drive, Ajax, Central",1110000,Detached,4,1,3,,2-Storey,2023-12-02,0,ajax,durham region,"64 reed drive, ajax","(43.85265301161104, -79.03478299222644)"
https://www.zolo.ca/ajax-real-estate/87-rotherglen-road-north,"87 Rotherglen Road NAjax Central, West",999000,Detached,4,,3,,2-Storey,2023-12-01,50,ajax,durham region,"87 rotherglen road north, ajax","(43.86197800462227, -79.04736003794119)"
https://www.zolo.ca/ajax-real-estate/2-westney-road-north/611,"611 - 2 Westney Road NAjax Central, West",649900,Condo Apt,2,,2,900-999,Apartment,2023-12-01,50,ajax,durham region,"2 westney road north/611, ajax","(43.858178990827014, -79.04293799728292)"
https://www.zolo.ca/ajax-real-estate/6-duckfield-crescent,"6 Duckfield Crescent, Ajax South, East",1399000,Detached,4,,4,2500-3000,2-Storey,2023-12-01,0,ajax,durham region,"6 duckfield crescent, ajax","(43.83681498646587, -78.99297104170219)"
https://www.zolo.ca/ajax-real-estate/19-york-street,"19 York Street, Ajax, Central",749000,Detached,3,,2,,1 1/2 Storey,2023-11-30,0,ajax,durham region,"19 york street, ajax","(43.85418501396393, -79.02443997516504)"
https://www.zolo.ca/ajax-real-estate/55-medley-lane/69,"69 - 55 Medley Lane, Ajax South, West",819000,Detached,3,,1,,2-Storey,2023-11-29,0,ajax,durham region,"55 medley lane/69, ajax","(43.82925798829146, -79.02034700802544)"
https://www.zolo.ca/ajax-real-estate/82-tams-drive,"82 Tams Drive, Ajax Central, East",840000,Semi-Detached,3,,2,,2-Storey,2023-11-29,0,ajax,durham region,"82 tams drive, ajax","(43.861627012426794, -79.01424900582724)"
https://www.zolo.ca/ajax-real-estate/62-batt-crescent,"62 Batt Crescent, Ajax Northwest, Ajax",1125000,Detached,3,2,4,2000-2500,2-Storey,2023-11-27,30,ajax,durham region,"62 batt crescent, ajax","(43.88470499025877, -79.03133501253619)"
https://www.zolo.ca/ajax-real-estate/22-tams-drive,"22 Tams Drive, Ajax Central, East",899000,Detached,3,,2,,2-Storey,2023-11-25,0,ajax,durham region,"22 tams drive, ajax","(43.863346015039525, -79.01437900914549)"
https://www.zolo.ca/ajax-real-estate/68-abela-lane,"68 Abela Lane, Ajax, Central",585000,Condo Townhouse,2,,1,800-899,Bungalow,2023-11-22,10,ajax,durham region,"68 abela lane, ajax","(43.859759314851715, -79.03499438382453)"
https://www.zolo.ca/ajax-real-estate/2928-beachview-street,"2928Beachview Street, Ajax South, East",,Detached,3,2,2,,Bungalow,2023-11-17,0,ajax,durham region,"2928 beachview street, ajax","(43.83175898056095, -78.99921396700628)"
https://www.zolo.ca/ajax-real-estate/9-willows-lane/122,"122 - 9 Willows Lane, Ajax, Central",688000,Condo Townhouse,3,,2,1000-1199,2-Storey,2023-11-16,50,ajax,durham region,"9 willows lane/122, ajax","(43.851651499910105, -79.05636312396096)"
https://www.zolo.ca/ajax-real-estate/53-georgina-drive,"53 Georgina Drive, Ajax Central, West",1380000,Detached,4,1,4,2000-2500,2-Storey,2023-11-15,0,ajax,durham region,"53 georgina drive, ajax","(43.85149999701022, -79.04961896084697)"
https://www.zolo.ca/ajax-real-estate/19-coppini-lane,"19 Coppini Lane, Ajax South, East",958985,Att/Row/Twnhouse,3,,3,1500-2000,3-Storey,2023-11-14,0,ajax,durham region,"19 coppini lane, ajax","(43.847307285222826, -79.00711826933879)"
https://www.zolo.ca/ajax-real-estate/23-burnsborough-street,"23 Burnsborough Street, Ajax South, West",829000,Att/Row/Twnhouse,3,1,3,1500-2000,3-Storey,2023-11-07,0,ajax,durham region,"23 burnsborough street, ajax","(43.84416231133238, -79.02428499377532)"
https://www.zolo.ca/ajax-real-estate/62-swanston-crescent,"62 Swanston Crescent, Ajax South, West",1099999,Detached,3,,2,,2-Storey,2023-11-04,0,ajax,durham region,"62 swanston crescent, ajax","(43.8271949923724, -79.02250903613051)"
https://www.zolo.ca/ajax-real-estate/11-coppini-lane,"11 Coppini Lane, Ajax South, East",950000,Att/Row/Twnhouse,3,,3,1500-2000,2-Storey,2023-11-01,0,ajax,durham region,"11 coppini lane, ajax","(43.84723109372297, -79.00746276555931)"
https://www.zolo.ca/ajax-real-estate/520-danks-ridge-drive,"520 Danks Ridge Drive, Ajax South, East",1018000,Att/Row/Twnhouse,3,1,3,,3-Storey,2023-11-01,0,ajax,durham region,"520 danks ridge drive, ajax","(43.847800099220024, -79.00857068552104)"
https://www.zolo.ca/ajax-real-estate/24-hoile-drive,"24 Hoile Drive, Ajax South, East",1128000,Detached,3,1,4,1500-2000,2-Storey,2023-11-01,30,ajax,durham region,"24 hoile drive, ajax","(43.83449298973869, -78.98407197510082)"
https://www.zolo.ca/ajax-real-estate/7-leggett-drive,"7 Leggett Drive, Ajax Northeast, Ajax",1220992,Detached,4,,3,2000-2500,2-Storey,2023-10-27,0,ajax,durham region,"7 leggett drive, ajax","(43.895099095020015, -79.01532800822301)"
https://www.zolo.ca/ajax-real-estate/24-carberry-crescent,"24 Carberry Crescent, Ajax Northeast, Ajax",1399000,Detached,4,,3,2500-3000,2-Storey,2023-10-27,0,ajax,durham region,"24 carberry crescent, ajax","(43.88542901905507, -79.01221002406078)"
https://www.zolo.ca/ajax-real-estate/135-deacon-lane-west/135,"135 - 135 Deacon Lane WAjax South, East",785000,Condo Townhouse,4,1,3,1400-1599,3-Storey,2023-10-21,50,ajax,durham region,"135 deacon lane west/135, ajax","(43.83168278906106, -79.01305030985412)"
https://www.zolo.ca/ajax-real-estate/11-burnsborough-street,"11 Burnsborough Street, Ajax South, West",829000,Att/Row/Twnhouse,3,1,3,1500-2000,3-Storey,2023-10-16,0,ajax,durham region,"11 burnsborough street, ajax","(43.843951003553315, -79.02356163553128)"
https://www.zolo.ca/ajax-real-estate/64-douet-lane,"64 Douet Lane, Ajax South, East",980000,Att/Row/Twnhouse,4,,4,1500-2000,3-Storey,2023-10-16,5,ajax,durham region,"64 douet lane, ajax","(43.84700541097996, -78.99340061423993)"
https://www.zolo.ca/ajax-real-estate/22-love-crescent,"22 Love Crescent, Ajax South, West",1488000,Detached,4,2,4,,2-Storey,2023-09-29,0,ajax,durham region,"22 love crescent, ajax","(43.82031298886068, -79.02240996203497)"
https://www.zolo.ca/ajax-real-estate/28-coote-court/14,"14 - 28 Coote Court, Ajax Central, West",1199999,Att/Row/Twnhouse,3,,4,2000-2500,3-Storey,2023-09-07,0,ajax,durham region,"28 coote court/14, ajax","(43.869882390773796, -79.07794627318063)"
https://www.zolo.ca/ajax-real-estate/5-nimmo-lane,"5 Nimmo Lane, Ajax South, East",1079900,Att/Row/Twnhouse,3,,3,1500-2000,3-Storey,2023-08-15,0,ajax,durham region,"5 nimmo lane, ajax","(43.84871209219503, -79.00824068999302)"
https://www.zolo.ca/ajax-real-estate/51-clements-road-east,"51 Clements Road EAjax South, East",1725000,Duplex,5,,3,2000-2500,Backsplit 3,2023-06-23,0,ajax,durham region,"51 clements road east, ajax","(43.83656399037528, -79.01142598083774)"
https://www.zolo.ca/ajax-real-estate/4-boyd-crescent,"4 Boyd Crescent, Ajax Northeast, Ajax",999000,Detached,4,,3,1500-2000,2-Storey,2023-06-10,30,ajax,durham region,"4 boyd crescent, ajax","(43.90046020220055, -79.01353268838186)"
https://www.zolo.ca/clarington-real-estate/69-broadlands-crescent,"69 Broadlands Crescent, Clarington, Courtice",699000,Detached,3,,2,,Bungalow-Raised,2024-02-01,0,clarington,durham region,"69 broadlands crescent, clarington","(43.91775500211759, -78.79455597083762)"
https://www.zolo.ca/clarington-real-estate/1667-nash-road/f8,"F8 - 1667 Nash Road, Clarington, Courtice",599900,Condo Townhouse,3,,3,1600-1799,Stacked Townhse,2024-02-01,0,clarington,durham region,"1667 nash road/f8, clarington","(43.91263629957692, -78.78618094082279)"
https://www.zolo.ca/clarington-real-estate/93-sandringham-drive,"93 Sandringham Drive, Clarington, Courtice",799000,Detached,3,1,2,,Backsplit 4,2024-02-01,0,clarington,durham region,"93 sandringham drive, clarington","(43.90365798208103, -78.7938379770116)"
https://www.zolo.ca/clarington-real-estate/110-glen-eagles-drive,"110 Glen Eagles Drive, Clarington, Courtice",849900,Detached,3,,3,,2-Storey,2024-02-01,0,clarington,durham region,"110 glen eagles drive, clarington","(43.895590484093674, -78.79532542954912)"
https://www.zolo.ca/clarington-real-estate/47-belsey-lane,"47 Belsey Lane, Clarington, Newcastle",1049000,Detached,3,1,4,2000-2500,2-Storey,2024-02-01,0,clarington,durham region,"47 belsey lane, clarington","(43.89855499560878, -78.59077698485497)"
https://www.zolo.ca/clarington-real-estate/6840-soper-road-road,"6840 Soper Road Road, Clarington Rural, Clarington",1695000,Detached,4,0,3,,1 1/2 Storey,2024-02-01,0,clarington,durham region,"6840 soper road road, clarington","(44.03514569347499, -78.50048536364943)"
https://www.zolo.ca/clarington-real-estate/71-noden-crescent,"71 Noden Crescent, Clarington, Newcastle",950000,Detached,3,,3,,2-Storey,2024-02-01,0,clarington,durham region,"71 noden crescent, clarington","(43.922316391916155, -78.59999146247283)"
https://www.zolo.ca/clarington-real-estate/7-barchard-street,"7 Barchard Street, Clarington, Newcastle",869900,Detached,3,,2,1500-2000,Bungalow,2024-02-01,15,clarington,durham region,"7 barchard street, clarington","(43.91741670850544, -78.59582129800498)"
https://www.zolo.ca/clarington-real-estate/14-higbee-lane,"14Higbee Lane, Clarington, Bowmanville",,Att/Row/Twnhouse,3,,4,1500-2000,3-Storey,2024-01-31,5,clarington,durham region,"14 higbee lane, clarington","(43.93385479409892, -78.70003350018526)"
https://www.zolo.ca/clarington-real-estate/1579-green-road,"1579 Green Road, Clarington, Bowmanville",810000,Att/Row/Twnhouse,4,1,3,,3-Storey,2024-01-31,0,clarington,durham region,"1579 green road, clarington","(43.906201302961534, -78.71044550030979)"
https://www.zolo.ca/clarington-real-estate/1-sidney-lane/301,"301 - 1 Sidney Lane, Clarington, Bowmanville",499888,Condo Apt,2,,1,800-899,Apartment,2024-01-31,0,clarington,durham region,"1 sidney lane/301, clarington","(43.901383217378225, -78.70908939219503)"
https://www.zolo.ca/clarington-real-estate/22-rickaby-street,"22 Rickaby Street, Clarington, Bowmanville",799000,Detached,3,2,3,,Bungalow-Raised,2024-01-31,0,clarington,durham region,"22 rickaby street, clarington","(43.93479000494574, -78.6829279636419)"
https://www.zolo.ca/clarington-real-estate/102-aspen-springs-drive/111,"111 - 102 Aspen Springs Drive, Clarington, Bowmanville",469900,Condo Apt,2,,1,700-799,Apartment,2024-01-31,0,clarington,durham region,"102 aspen springs drive/111, clarington","(43.90443561314811, -78.70540596484459)"
https://www.zolo.ca/clarington-real-estate/86-homefield-square,"86 Homefield Square, Clarington, Courtice",629000,Detached,3,1,2,,Backsplit 4,2024-01-31,50,clarington,durham region,"86 homefield square, clarington","(43.91433899938798, -78.80834403392316)"
https://www.zolo.ca/clarington-real-estate/55-rex-tooley-lane,"55 Rex Tooley Lane, Clarington, Courtice",910000,Detached,3,,4,1500-2000,2-Storey,2024-01-31,0,clarington,durham region,"55 rex tooley lane, clarington","(43.90038778255712, -78.79414802361008)"
https://www.zolo.ca/clarington-real-estate/59-trewin-lane,"59 Trewin Lane, Clarington, Bowmanville",719900,Att/Row/Twnhouse,3,,3,,2-Storey,2024-01-31,0,clarington,durham region,"59 trewin lane, clarington","(43.90678812000286, -78.69887478589028)"
https://www.zolo.ca/clarington-real-estate/131-bill-hutchinson-crescent,"131 Bill Hutchinson Crescent, Clarington, Bowmanville",799000,Att/Row/Twnhouse,3,,3,1500-2000,2-Storey,2024-01-31,5,clarington,durham region,"131 bill hutchinson crescent, clarington","(43.935915191628, -78.70069198249871)"
https://www.zolo.ca/clarington-real-estate/173-glenabbey-drive,"173 Glenabbey Drive, Clarington, Courtice",899900,Detached,4,,4,1500-2000,2-Storey,2024-01-31,15,clarington,durham region,"173 glenabbey drive, clarington","(43.897698993746985, -78.7943785259474)"
https://www.zolo.ca/clarington-real-estate/29-church-street,"29 Church Street, Clarington, Bowmanville",514900,Semi-Detached,4,,2,,Bungaloft,2024-01-31,0,clarington,durham region,"29 church street, clarington","(43.91149300798378, -78.68034298470259)"
https://www.zolo.ca/clarington-real-estate/84-aspen-springs-drive/319,"319 - 84 Aspen Springs Drive, Clarington, Bowmanville",564900,Condo Apt,2,,2,700-799,Apartment,2024-01-31,0,clarington,durham region,"84 aspen springs drive/319, clarington","(43.90527920979321, -78.70481889634618)"
https://www.zolo.ca/clarington-real-estate/4504-highway-2,"4504 Highway 2Clarington Rural, Clarington",,Commercial/Retail,,,,,,2024-01-31,0,clarington,durham region,"4504 highway 2, clarington","(43.93920299314857, -78.49238919955324)"
https://www.zolo.ca/clarington-real-estate/30-ed-ewert-avenue,"30 Ed Ewert Avenue, Clarington, Newcastle",1175000,Detached,4,,3,,2-Storey,2024-01-30,0,clarington,durham region,"30 ed ewert avenue, clarington","(43.91744738627105, -78.60498623857507)"
https://www.zolo.ca/clarington-real-estate/142-scottsdale-drive,"142 Scottsdale Drive, Clarington, Bowmanville",699000,Att/Row/Twnhouse,3,1,3,,2-Storey,2024-01-30,0,clarington,durham region,"142 scottsdale drive, clarington","(43.92850869052509, -78.68171183331017)"
https://www.zolo.ca/clarington-real-estate/1430-gord-vinson-avenue/18,"18 - 1430 Gord Vinson Avenue, Clarington, Courtice",739000,Condo Townhouse,2,,2,1200-1399,Apartment,2024-01-30,0,clarington,durham region,"1430 gord vinson avenue/18, clarington","(43.889777382784416, -78.80352619979695)"
https://www.zolo.ca/clarington-real-estate/21-kintyre-street,"21 Kintyre Street, Clarington, Courtice",949900,Detached,3,,3,2000-2500,2-Storey,2024-01-30,0,clarington,durham region,"21 kintyre street, clarington","(43.91760898936428, -78.79799498189148)"
https://www.zolo.ca/clarington-real-estate/25-bradshaw-street,"25 Bradshaw Street, Clarington, Bowmanville",899900,Detached,3,,3,1500-2000,2-Storey,2024-01-29,0,clarington,durham region,"25 bradshaw street, clarington","(43.92078598212487, -78.67723204133904)"
https://www.zolo.ca/clarington-real-estate/6-jerome-way,"6 Jerome Way, Clarington, Bowmanville",759900,Att/Row/Twnhouse,3,,3,1500-2000,3-Storey,2024-01-29,5,clarington,durham region,"6 jerome way, clarington","(43.938398288534216, -78.7037258961721)"
https://www.zolo.ca/clarington-real-estate/24-flaxman-avenue,"24 Flaxman Avenue, Clarington, Bowmanville",699900,Link,3,,4,,2-Storey,2024-01-29,0,clarington,durham region,"24 flaxman avenue, clarington","(43.92212000392476, -78.67504998048537)"
https://www.zolo.ca/clarington-real-estate/51-charles-tilley-crescent,"51 Charles Tilley Crescent, Clarington Rural, Clarington",1499000,Detached,3,,3,,Bungalow,2024-01-29,5,clarington,durham region,"51 charles tilley crescent, clarington","(43.93545020554933, -78.48585072834317)"
https://www.zolo.ca/clarington-real-estate/2030-newtonville-road,"2030 Newtonville Road, Clarington Rural, Clarington",500000,Detached,3,,2,,Bungalow,2024-01-27,0,clarington,durham region,"2030 newtonville road, clarington","(43.93971671999418, -78.49325999547413)"
https://www.zolo.ca/clarington-real-estate/1075-townline-road-north,"1075 Townline Road NClarington Rural, Clarington",949000,Detached,2,,2,,1 1/2 Storey,2024-01-27,0,clarington,durham region,"1075 townline road north, clarington","(43.93660569281158, -78.82632447351996)"
https://www.zolo.ca/clarington-real-estate/25-lyle-drive,"25 Lyle Drive, Clarington, Bowmanville",998000,Detached,5,,4,,2-Storey,2024-01-26,0,clarington,durham region,"25 lyle drive, clarington","(43.92743899204183, -78.67848723133956)"
https://www.zolo.ca/clarington-real-estate/12-fairway-drive,"12 Fairway Drive, Clarington, Newcastle",549900,Detached,2,,1,700-1100,Bungalow,2024-01-26,0,clarington,durham region,"12 fairway drive, clarington","(43.8998696133028, -78.60599198313709)"
https://www.zolo.ca/clarington-real-estate/31-wilmot-trail,"31 Wilmot Trail, Clarington, Newcastle",499000,Detached,2,,2,,Bungalow,2024-01-26,0,clarington,durham region,"31 wilmot trail, clarington","(43.89682279149855, -78.6302554973542)"
https://www.zolo.ca/clarington-real-estate/61-clarington-boulevard/312,"312 - 61 Clarington Boulevard, Clarington, Bowmanville",529900,Condo Apt,2,,1,800-899,Apartment,2024-01-26,0,clarington,durham region,"61 clarington boulevard/312, clarington","(43.906852995933434, -78.70547603755513)"
https://www.zolo.ca/clarington-real-estate/1953-highway-2,"1953 Highway 2Clarington, Bowmanville",2900000,Detached,0,,1,2500-3000,Bungalow,2024-01-26,99,clarington,durham region,"1953 highway 2, clarington","(43.91392388563321, -78.75582336390197)"
https://www.zolo.ca/clarington-real-estate/2571-solina-road,"2571 Solina Road, Clarington, Bowmanville",2900000,Detached,3,,2,,Bungalow-Raised,2024-01-26,15,clarington,durham region,"2571 solina road, clarington","(43.91356199696361, -78.75653347873899)"
https://www.zolo.ca/clarington-real-estate/40-doncaster-crescent,"40 Doncaster Crescent, Clarington, Newcastle",969900,Detached,3,2,4,1500-2000,2-Storey,2024-01-26,50,clarington,durham region,"40 doncaster crescent, clarington","(43.911832014057694, -78.59629898266695)"
https://www.zolo.ca/clarington-real-estate/61-clarington-boulevard/212,"212 - 61 Clarington Boulevard, Clarington, Bowmanville",529000,Condo Apt,2,,1,800-899,Apartment,2024-01-26,0,clarington,durham region,"61 clarington boulevard/212, clarington","(43.906852995933434, -78.70547603755513)"
https://www.zolo.ca/clarington-real-estate/689-port-darlington-road,"689 Port Darlington Road, Clarington, Bowmanville",797900,Condo Apt,3,,3,1600-1799,3-Storey,2024-01-25,0,clarington,durham region,"689 port darlington road, clarington","(43.89377408376606, -78.64438671555574)"
https://www.zolo.ca/clarington-real-estate/33-stevens-road,"33 Stevens Road, Clarington, Bowmanville",2500000,Detached,2,4,4,,Bungalow,2024-01-25,50,clarington,durham region,"33 stevens road, clarington","(43.91397199775744, -78.69999100393615)"
https://www.zolo.ca/clarington-real-estate/124-honey-crisp-lane,"124 Honey Crisp Lane, Clarington, Bowmanville",669900,Att/Row/Twnhouse,3,,4,1500-2000,3-Storey,2024-01-25,5,clarington,durham region,"124 honey crisp lane, clarington","(43.93545808453834, -78.70108970380439)"
https://www.zolo.ca/clarington-real-estate/61-champine-square,"61 Champine Square, Clarington, Bowmanville",829900,Detached,3,,4,1500-2000,2-Storey,2024-01-25,0,clarington,durham region,"61 champine square, clarington","(43.9377069910698, -78.68308403467903)"
https://www.zolo.ca/clarington-real-estate/127-high-street,"127 High Street, Clarington, Bowmanville",749999,Detached,3,1,2,,Bungalow,2024-01-25,0,clarington,durham region,"127 high street, clarington","(43.92262099027755, -78.69044803953285)"
https://www.zolo.ca/clarington-real-estate/77-church-street,"77 Church Street, Clarington, Bowmanville",499900,Detached,2,,1,,Bungalow,2024-01-25,0,clarington,durham region,"77 church street, clarington","(43.91211301736166, -78.68441197959912)"
https://www.zolo.ca/clarington-real-estate/84-glenabbey-drive,"84 Glenabbey Drive, Clarington, Courtice",1099000,Detached,5,1,4,,2-Storey,2024-01-25,0,clarington,durham region,"84 glenabbey drive, clarington","(43.89662900189711, -78.80001401472838)"
https://www.zolo.ca/clarington-real-estate/34-phair-avenue,"34 Phair Avenue, Clarington, Courtice",729900,Detached,2,2,2,,Bungalow,2024-01-25,0,clarington,durham region,"34 phair avenue, clarington","(43.90820101551162, -78.79531998131206)"
https://www.zolo.ca/clarington-real-estate/159-padfield-drive,"159 Padfield Drive, Clarington, Bowmanville",799900,Detached,1,2,2,,Bungalow-Raised,2024-01-25,30,clarington,durham region,"159 padfield drive, clarington","(43.90134202032414, -78.71257400080216)"
https://www.zolo.ca/clarington-real-estate/2078-hwy-2,"2078 Hwy 2Clarington Rural, Clarington",749900,Detached,3,,1,,2-Storey,2024-01-25,0,clarington,durham region,"2078 hwy 2, clarington","(43.91387941963686, -78.74375375860545)"
https://www.zolo.ca/clarington-real-estate/80-davids-crescent,"80 Davids Crescent, Clarington, Orono",714900,Detached,3,1,1,,Backsplit 4,2024-01-25,0,clarington,durham region,"80 davids crescent, clarington","(43.98940049297613, -78.61882459307967)"
https://www.zolo.ca/clarington-real-estate/55-farncomb-crescent,"55Farncomb Crescent, Clarington, Bowmanville",,Detached,4,2,4,2500-3000,2-Storey,2024-01-25,0,clarington,durham region,"55 farncomb crescent, clarington","(43.92082198239902, -78.68351695997804)"
https://www.zolo.ca/clarington-real-estate/3831-reid-road-east,"3831 Reid Road EClarington Rural, Clarington",,Detached,3,1,4,3000-3500,2-Storey,2024-01-24,5,clarington,durham region,"3831 reid road east, clarington","(43.97251548430535, -78.5151018102258)"
https://www.zolo.ca/clarington-real-estate/43-queen-street,"43 Queen Street, Clarington, Bowmanville",549000,Duplex,3,,2,,2-Storey,2024-01-24,0,clarington,durham region,"43 queen street, clarington","(43.9092650143007, -78.6811380082188)"
https://www.zolo.ca/clarington-real-estate/73-abernethy-crescent,"73 Abernethy Crescent, Clarington, Bowmanville",699900,Detached,2,2,2,,Bungalow-Raised,2024-01-24,0,clarington,durham region,"73 abernethy crescent, clarington","(43.89966199356115, -78.7037279916479)"
https://www.zolo.ca/clarington-real-estate/41-firwood-avenue,"41 Firwood Avenue, Clarington, Courtice",,Detached,3,1,4,,2-Storey,2024-01-24,0,clarington,durham region,"41 firwood avenue, clarington","(43.917020998856515, -78.79565802346713)"
https://www.zolo.ca/clarington-real-estate/86-rhonda-boulevard,"86 Rhonda Boulevard, Clarington, Bowmanville",799900,Detached,4,,2,,Backsplit 4,2024-01-24,0,clarington,durham region,"86 rhonda boulevard, clarington","(43.90608999128736, -78.69610699764272)"
https://www.zolo.ca/clarington-real-estate/55-barchard-street,"55 Barchard Street, Clarington, Newcastle",1258800,Detached,4,1,5,,2-Storey,2024-01-24,0,clarington,durham region,"55 barchard street, clarington","(43.918774995915015, -78.5964092046937)"
https://www.zolo.ca/clarington-real-estate/2296-boundary-road,"2296 Boundary Road, Clarington Rural, Clarington",1499999,Detached,5,,4,2500-3000,2-Storey,2024-01-23,50,clarington,durham region,"2296 boundary road, clarington","(44.06005788317884, -78.78546076770195)"
https://www.zolo.ca/clarington-real-estate/23-kingswood-drive,"23 Kingswood Drive, Clarington, Courtice",1374900,Detached,4,1,4,,2-Storey,2024-01-23,0,clarington,durham region,"23 kingswood drive, clarington","(43.89958098246697, -78.80806198288131)"
https://www.zolo.ca/clarington-real-estate/2100-taunton-road,"2100 Taunton Road, Clarington Rural, Clarington",6500000,Detached,3,3,6,,Bungalow-Raised,2024-01-22,0,clarington,durham region,"2100 taunton road, clarington","(43.960469795052134, -78.75954616395062)"
https://www.zolo.ca/clarington-real-estate/5820-gamsby-road,"5820 Gamsby Road, Clarington Rural, Clarington",1399999,Detached,3,4,4,,Bungalow,2024-01-22,0,clarington,durham region,"5820 gamsby road, clarington","(43.991493789475186, -78.60203295881023)"
https://www.zolo.ca/clarington-real-estate/109-king-avenue-east/605,"605 - 109 King Avenue EClarington, Newcastle",625000,Condo Apt,1,1,2,800-899,Apartment,2024-01-22,5,clarington,durham region,"109 king avenue east/605, clarington","(43.917111816777435, -78.58638092809655)"
https://www.zolo.ca/clarington-real-estate/29-lambs-lane,"29 Lambs Lane, Clarington, Bowmanville",650000,Vacant Land,,,0,,,2024-01-22,0,clarington,durham region,"29 lambs lane, clarington","(43.919347982816106, -78.69171303636008)"
